RptDt;TckrSymb;UpdActn;IntrstRateTermTrad;TradQty;NtryTm;TradId;TradgSsnId;TradDt;Mkt
2021-04-26;COGN3;0;0,730;6631;092422416;28779161;1;2021-04-26;91
2021-04-26;COGN3;0;0,730;202069;092425479;28779153;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;12817;092425525;28779160;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4847;092427447;28779158;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;21851;092427463;28779137;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;13086;092427479;28779163;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;6600;092427494;28779149;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;20000;092427494;28779165;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4922;092427510;28779155;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4840;092427572;28779157;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;800;092427572;28779162;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;600;092429448;28779166;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;9130;092431104;28779167;1;2021-04-26;91
2021-04-26;AZUL4;0;1,880;6985;092431151;28779141;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;6300;092431182;28779154;1;2021-04-26;91
2021-04-26;BRPR3;0;0,940;100;092431229;28779148;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;6000;092431245;28779147;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;6180;092431260;28779150;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4950;092431260;28779151;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;16149;092431292;28779146;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5720;092431354;28779152;1;2021-04-26;91
2021-04-26;AZUL4;0;1,880;2550;092432167;28779136;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5665;092432182;28779159;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;9350;092432198;28779156;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5500;092432198;28779164;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;33087;092432307;28779143;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;45505;092432307;28779145;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;8300;092433854;28779182;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4400;092434932;28779189;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;7000;092434995;28779187;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4677;092435026;28779183;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5500;092435151;28779175;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5329;092435167;28779176;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5000;092435229;28779196;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4400;092435401;28779197;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5500;092435479;28779184;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;5045;092435511;28779190;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5038;092435620;28779192;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5000;092435651;28779195;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;12100;092435729;28779172;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5500;092435995;28779177;1;2021-04-26;91
2021-04-26;EGIE3;0;0,830;600;092436011;28779171;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4840;092436042;28779169;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4400;092436042;28779194;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;100;092436058;28779191;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;674;092436167;28779206;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;7000;092436323;28779203;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;8508;092436417;28779173;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;7000;092436448;28779179;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;3726;092436464;28779205;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4950;092436479;28779193;1;2021-04-26;91
2021-04-26;POSI3;0;9,060;1000;092436511;28779217;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;2000;092436589;28779214;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;30;092436636;28779200;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4636;092436729;28779185;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;10000;092436839;28779174;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1700;092439714;28779213;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4700;092439730;28779170;1;2021-04-26;91
2021-04-26;GUAR3;0;1,410;5000;092439777;28779220;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;3300;092439792;28779201;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4950;092439808;28779199;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;2525;092439808;28779209;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1000;092439902;28779216;1;2021-04-26;91
2021-04-26;M1RN34;0;5,870;3;092440058;28779208;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;5500;092440120;28779178;1;2021-04-26;91
2021-04-26;UPSS34;0;11,000;4;092440136;28779215;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;3286;092440167;28779212;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1700;092440198;28779226;1;2021-04-26;91
2021-04-26;MULT3;0;1,330;20514;092440370;28779233;1;2021-04-26;91
2021-04-26;HGTX3;0;1,760;4594;092440417;28779229;1;2021-04-26;91
2021-04-26;EURP11;0;9,000;982;092440449;28779224;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1100;092440480;28779210;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1500;092440480;28779223;1;2021-04-26;91
2021-04-26;VIVT3;0;1,020;400;092440527;28779228;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1000;092440558;28779230;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1700;092440652;28779232;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;100;092535094;28779202;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;2800;092535125;28779211;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;6379;092535140;28779142;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;4;092535172;28779222;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;130;092535203;28779188;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;100;092535265;28779198;1;2021-04-26;91
2021-04-26;LEVE3;0;0,880;3500;092535265;28779225;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4778;092535297;28779168;1;2021-04-26;91
2021-04-26;ABEV3;0;0,100;200;092535328;28779139;1;2021-04-26;91
2021-04-26;VIVT3;0;1,020;100;092536281;28779231;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;4435;092536297;28779207;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;900;092536312;28779221;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;13;092540110;28779181;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;287;092540141;28779180;1;2021-04-26;91
2021-04-26;BRPR3;0;0,940;3600;092540438;28779219;1;2021-04-26;91
2021-04-26;ABEV3;0;0,100;10;092540453;28779138;1;2021-04-26;91
2021-04-26;AMAR3;0;9,240;1100;092540469;28779140;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;4950;092553423;28779204;1;2021-04-26;91
2021-04-26;GUAR3;0;1,410;2000;092606987;28779218;1;2021-04-26;91
2021-04-26;TSLA34;0;0,100;66;092606987;28779227;1;2021-04-26;91
2021-04-26;ARZZ3;0;2,150;100;092607971;28779144;1;2021-04-26;91
2021-04-26;ELET3;0;3,870;11700;092607987;28779129;1;2021-04-26;91
2021-04-26;PETR4;0;0,600;13900;093126248;28779239;1;2021-04-26;91
2021-04-26;BRML3;0;0,110;40000;093213595;28779240;1;2021-04-26;91
2021-04-26;ALPA4;0;0,110;217;093223659;28779241;1;2021-04-26;91
2021-04-26;ABEV3;0;0,050;10;093241691;28779242;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;70;093254067;28779244;1;2021-04-26;91
2021-04-26;SOMA3;0;0,730;245;093254067;28779243;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;1080;093411620;28779245;1;2021-04-26;91
2021-04-26;CCRO3;0;2,000;100;093412917;28779237;1;2021-04-26;91
2021-04-26;CCRO3;0;2,000;200;093412917;28779238;1;2021-04-26;91
2021-04-26;CCRO3;0;2,000;100;093413058;28779236;1;2021-04-26;91
2021-04-26;ALPA3;0;3,000;300;093502312;28779246;1;2021-04-26;93
2021-04-26;BIDI4;0;4,120;10;093504078;28779247;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;69;093504218;28779248;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;1;093504234;28779250;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;9;093504515;28779251;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;4;093504547;28779249;1;2021-04-26;91
2021-04-26;COGN3;0;0,730;13;093505031;28779252;1;2021-04-26;91
2021-04-26;CPLE6;0;29,420;200;093507266;28779254;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;69;093507297;28779253;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;11;093507937;28779255;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;4;093508312;28779257;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;10;093508938;28779258;1;2021-04-26;91
2021-04-26;EZTC3;0;0,230;100;093508969;28779260;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;2;093509000;28779259;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;1;093509078;28779261;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;73;093509297;28779262;1;2021-04-26;91
2021-04-26;COGN3;0;0,730;31;093509313;28779263;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;1;093509344;28779264;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;1;093509375;28779266;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;1;093509438;28779265;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;2;093509953;28779271;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;10;093509984;28779272;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;86;093510047;28779273;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;8;093510360;28779267;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;100;093510422;28779268;1;2021-04-26;91
2021-04-26;JBSS3;0;0,100;14;093510469;28779270;1;2021-04-26;91
2021-04-26;CSNA3;0;0,080;53;093510531;28779274;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;3;093510953;28779282;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;10;093511000;28779283;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;35;093511110;28779286;1;2021-04-26;91
2021-04-26;MEAL3;0;3,340;2;093511156;28779284;1;2021-04-26;91
2021-04-26;LINX3;0;2,980;5;093511188;28779285;1;2021-04-26;91
2021-04-26;MEAL3;0;3,340;4948;093511375;28779276;1;2021-04-26;91
2021-04-26;VVAR3;0;0,170;30;093511406;28779281;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;4;093511438;28779280;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;10;093511485;28779277;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;1;093511516;28779275;1;2021-04-26;91
2021-04-26;MGLU3;0;0,190;1;093511985;28779294;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;1;093512016;28779295;1;2021-04-26;91
2021-04-26;EMBR3;0;11,610;228;093512375;28779287;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;200;093512407;28779278;1;2021-04-26;91
2021-04-26;BIDI4;0;4,120;1;093512438;28779291;1;2021-04-26;91
2021-04-26;MEAL3;0;3,340;50;093512469;28779279;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;25;093512516;28779288;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;100;093513000;28779300;1;2021-04-26;91
2021-04-26;KLBN11;0;0,150;498;093513016;28779301;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;10;093513391;28779290;1;2021-04-26;91
2021-04-26;IVVB11;0;2,700;5;093513422;28779292;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;37;093513469;28779293;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;3;093513485;28779298;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;1;093513563;28779289;1;2021-04-26;91
2021-04-26;POSI3;0;9,060;1700;093514000;28779306;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;200;093514047;28779305;1;2021-04-26;91
2021-04-26;ITSA3;0;0,880;1;093514391;28779302;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;2;093514422;28779299;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;2;093514454;28779296;1;2021-04-26;91
2021-04-26;KLBN11;0;0,150;2;093514485;28779297;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;19;093514641;28779303;1;2021-04-26;91
2021-04-26;OPCT3;0;10,000;3;093515032;28779310;1;2021-04-26;91
2021-04-26;ITSA3;0;0,880;99;093515391;28779304;1;2021-04-26;91
2021-04-26;OPCT3;0;10,000;14;093515438;28779308;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;2;093515469;28779309;1;2021-04-26;91
2021-04-26;SGPS3;0;4,830;600;093515516;28779307;1;2021-04-26;91
2021-04-26;USIM3;0;6,340;10;093515547;28779311;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;49;093516047;28779315;1;2021-04-26;91
2021-04-26;HGLG11;0;2,020;1;093516157;28779316;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;11;093516391;28779313;1;2021-04-26;91
2021-04-26;JBSS3;0;0,100;500;093516422;28779318;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;1200;093516454;28779314;1;2021-04-26;91
2021-04-26;BBAS3;0;0,290;200;093516485;28779319;1;2021-04-26;91
2021-04-26;GOAU4;0;0,140;1;093516516;28779312;1;2021-04-26;91
2021-04-26;GRND3;0;1,880;10300;093516954;28779317;1;2021-04-26;91
2021-04-26;WEGE3;0;0,180;14;093519141;28779320;1;2021-04-26;91
2021-04-26;WEGE3;0;0,180;8;093519173;28779321;1;2021-04-26;91
2021-04-26;WEGE3;0;0,180;1;093519485;28779323;1;2021-04-26;91
2021-04-26;WEGE3;0;0,180;2;093519532;28779322;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;92;093520157;28779324;1;2021-04-26;91
2021-04-26;CMIG4;0;0,080;2;093520501;28779326;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;65;093520532;28779327;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;11;093520548;28779325;1;2021-04-26;91
2021-04-26;COGN3;0;0,730;100;093521157;28779328;1;2021-04-26;91
2021-04-26;BRFS3;0;0,090;2;093521501;28779329;1;2021-04-26;91
2021-04-26;AZUL4;0;1,880;3;093521532;28779332;1;2021-04-26;91
2021-04-26;ABEV3;0;0,100;9;093521564;28779331;1;2021-04-26;91
2021-04-26;IVVB11;0;2,700;224;093521595;28779330;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;200;093522532;28779333;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;556;093522564;28779335;1;2021-04-26;91
2021-04-26;POSI3;0;9,060;15300;093522595;28779334;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;200;093522642;28779338;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;1;093522657;28779339;1;2021-04-26;91
2021-04-26;CPLE6;0;29,420;300;093522689;28779336;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;38;093522720;28779340;1;2021-04-26;91
2021-04-26;AZUL4;0;1,880;1;093522767;28779337;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;5;093522782;28779341;1;2021-04-26;91
2021-04-26;CYRE3;0;0,090;2000;093523173;28779342;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;1;093523548;28779345;1;2021-04-26;91
2021-04-26;MXRF11;0;6,000;4;093523611;28779344;1;2021-04-26;91
2021-04-26;BOVA11;0;1,020;2;093523657;28779346;1;2021-04-26;91
2021-04-26;BRAP4;0;0,070;5;093523673;28779343;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;4890;093523720;28779347;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;19;093524189;28779348;1;2021-04-26;91
2021-04-26;GOAU4;0;0,140;20;093524220;28779349;1;2021-04-26;91
2021-04-26;GGBR4;0;0,460;109;093524251;28779350;1;2021-04-26;91
2021-04-26;CEAB3;0;1,350;44;093524579;28779352;1;2021-04-26;91
2021-04-26;TPIS3;0;3,150;68;093524673;28779354;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;1;093524751;28779353;1;2021-04-26;91
2021-04-26;TPIS3;0;3,150;1400;093524814;28779355;1;2021-04-26;91
2021-04-26;TPIS3;0;3,150;532;093524829;28779351;1;2021-04-26;91
2021-04-26;MGLU3;0;0,190;20;093525204;28779357;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;4;093525236;28779356;1;2021-04-26;91
2021-04-26;BBDC4;0;1,130;19;093525564;28779358;1;2021-04-26;91
2021-04-26;MGLU3;0;0,190;4;093525579;28779359;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;100;093526220;28779361;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;5;093526251;28779362;1;2021-04-26;91
2021-04-26;ENAT3;0;3,660;200;093526283;28779360;1;2021-04-26;91
2021-04-26;CSNA3;0;0,080;9;093527236;28779363;1;2021-04-26;91
2021-04-26;PSSA3;0;0,550;200;093527283;28779364;1;2021-04-26;91
2021-04-26;CSNA3;0;0,080;58;093527314;28779365;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;1;093528267;28779370;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;9;093528283;28779369;1;2021-04-26;91
2021-04-26;AMAR3;0;9,240;2200;093528314;28779368;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;3;093528345;28779367;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;50;093528377;28779366;1;2021-04-26;91
2021-04-26;PSSA3;0;0,550;12;093529314;28779371;1;2021-04-26;91
2021-04-26;TPIS3;0;3,150;1400;093529361;28779372;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;700;093529814;28779373;1;2021-04-26;91
2021-04-26;PETR4;0;0,050;50;093530377;28779375;1;2021-04-26;91
2021-04-26;IRBR3;0;3,310;20;093530392;28779374;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;200;093530439;28779376;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;100;093530470;28779377;1;2021-04-26;91
2021-04-26;ROMI3;0;1,240;600;093530799;28779378;1;2021-04-26;91
2021-04-26;GOLD11;0;5,980;1;093531330;28779379;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;19;093532346;28779380;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;181;093532861;28779381;1;2021-04-26;91
2021-04-26;USIM5;0;0,220;1000;093533377;28779382;1;2021-04-26;91
2021-04-26;SAPR11;0;1,400;3;093533690;28779383;1;2021-04-26;91
2021-04-26;ITSA4;0;0,190;63;093533705;28779384;1;2021-04-26;91
2021-04-26;QUAL3;0;0,200;5;093534486;28779385;1;2021-04-26;91
2021-04-26;ABEV3;0;0,100;1;093534502;28779386;1;2021-04-26;91
2021-04-26;CSNA3;0;0,080;105;093535424;28779387;1;2021-04-26;91
2021-04-26;BRML3;0;0,110;100;093535455;28779388;1;2021-04-26;91
2021-04-26;SBSP3;0;0,310;798;093536252;28779395;1;2021-04-26;91
2021-04-26;SBSP3;0;0,310;2;093536502;28779392;1;2021-04-26;91
2021-04-26;QUAL3;0;0,200;99;093536533;28779389;1;2021-04-26;91
2021-04-26;CVCB3;0;3,160;479;093536549;28779393;1;2021-04-26;91
2021-04-26;ELET3;0;3,870;1;093536565;28779390;1;2021-04-26;91
2021-04-26;CVCB3;0;3,160;2;093536612;28779391;1;2021-04-26;91
2021-04-26;CVCB3;0;3,160;19;093536752;28779396;1;2021-04-26;91
2021-04-26;QUAL3;0;0,200;1;093536799;28779394;1;2021-04-26;91
2021-04-26;ITSA4;0;0,190;1;093537487;28779400;1;2021-04-26;91
2021-04-26;CSNA3;0;0,080;9;093537502;28779397;1;2021-04-26;91
2021-04-26;ITSA4;0;0,190;37;093537534;28779399;1;2021-04-26;91
2021-04-26;ITSA4;0;0,190;1;093537565;28779398;1;2021-04-26;91
2021-04-26;ITSA4;0;0,190;7;093537784;28779401;1;2021-04-26;91
2021-04-26;CSMG3;0;0,670;2;093538284;28779404;1;2021-04-26;91
2021-04-26;KLBN11;0;0,150;2;093538487;28779402;1;2021-04-26;91
2021-04-26;VALE3;0;0,030;5;093538502;28779403;1;2021-04-26;91
2021-04-26;TAEE11;0;3,920;100;093539299;28779407;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;481;093539331;28779406;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;99;093539502;28779405;1;2021-04-26;91
2021-04-26;ETER3;0;6,290;19;093539940;28779409;1;2021-04-26;91
2021-04-26;MRFG3;0;0,130;1;093539956;28779408;1;2021-04-26;91
2021-04-26;TPIS3;0;3,150;68;093540331;28779412;1;2021-04-26;91
