RptDt;TckrSymb;UpdActn;IntrstRateTermTrad;TradQty;NtryTm;TradId;TradgSsnId;TradDt;Mkt
2021-04-23;FHER3;0;7,350;800;083848723;28765079;1;2021-04-23;91
2021-04-23;BIDI4;0;4,120;2500;083920086;28765082;1;2021-04-23;91
2021-04-23;WIZS3;0;2,830;4000;084252462;28765083;1;2021-04-23;92
2021-04-23;BMOB3;0;6,500;200;084326825;28765084;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;20000;084326871;28765085;1;2021-04-23;91
2021-04-23;EGIE3;0;0,510;100;084651608;28765088;1;2021-04-23;92
2021-04-23;FLRY3;0;0,270;200;084651623;28765086;1;2021-04-23;92
2021-04-23;UGPA3;0;0,240;400;084651623;28765087;1;2021-04-23;92
2021-04-23;CSNA3;0;0,070;300;084651639;28765089;1;2021-04-23;92
2021-04-23;CCRO3;0;4,060;300;084651655;28765094;1;2021-04-23;92
2021-04-23;JBSS3;0;0,100;200;084651655;28765093;1;2021-04-23;92
2021-04-23;TAEE11;0;0,130;100;084651655;28765090;1;2021-04-23;92
2021-04-23;COGN3;0;0,480;1500;084651670;28765091;1;2021-04-23;92
2021-04-23;VIVT3;0;1,200;200;084651670;28765092;1;2021-04-23;92
2021-04-23;MGLU3;0;0,140;1100;084652702;28765096;1;2021-04-23;92
2021-04-23;BBSE3;0;0,190;300;084652717;28765095;1;2021-04-23;92
2021-04-23;HGTX3;0;2,080;3000;084950950;28765097;1;2021-04-23;91
2021-04-23;WEGE3;0;0,250;200;085742755;28765098;1;2021-04-23;91
2021-04-23;BBDC4;0;2,000;330;090030316;28765106;1;2021-04-23;91
2021-04-23;BIDI11;0;2,000;44;090030347;28765104;1;2021-04-23;91
2021-04-23;BIDI11;0;2,000;156;090030363;28765105;1;2021-04-23;91
2021-04-23;VIVR3;0;7,500;89;090030379;28765103;1;2021-04-23;91
2021-04-23;TRPL4;0;1,150;1000;090613579;28765102;1;2021-04-23;91
2021-04-23;TRPL4;0;1,150;6000;090613688;28765101;1;2021-04-23;91
2021-04-23;TRPL4;0;1,150;4000;090613798;28765099;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;25;091016864;28765125;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;839;091018911;28765126;1;2021-04-23;91
2021-04-23;GGBR4;0;0,510;6000;091152904;28765128;1;2021-04-23;91
2021-04-23;AZUL4;0;2,350;200;091248940;28765131;1;2021-04-23;91
2021-04-23;BBDC4;0;1,200;990;091248971;28765132;1;2021-04-23;91
2021-04-23;TAEE3;0;5,500;1400;091419588;28765134;1;2021-04-23;91
2021-04-23;CSMG3;0;0,670;2300;091420666;28765135;1;2021-04-23;91
2021-04-23;ENJU3;0;1,000;10000;091432792;28765141;1;2021-04-23;91
2021-04-23;RRRP3;0;0,100;400000;091532266;28765151;1;2021-04-23;91
2021-04-23;ELET3;0;3,870;7100;091532297;28765136;1;2021-04-23;91
2021-04-23;BRDT3;0;0,170;4000;091532312;28765133;1;2021-04-23;91
2021-04-23;BBDC4;0;1,500;110;091537719;28765154;1;2021-04-23;91
2021-04-23;USIM5;0;0,150;19979;091618972;28765100;1;2021-04-23;91
2021-04-23;CMIG4;0;0,150;737669;091631567;28765109;1;2021-04-23;92
2021-04-23;BOVA11;0;0,700;20;091642584;28765129;1;2021-04-23;91
2021-04-23;GGBR4;0;1,500;1000;091642631;28765130;1;2021-04-23;91
2021-04-23;EMBR3;0;0,150;4200;091643428;28765110;1;2021-04-23;92
2021-04-23;CIEL3;0;0,150;9200;091728776;28765113;1;2021-04-23;92
2021-04-23;ABEV3;0;0,150;2870;091733058;28765111;1;2021-04-23;92
2021-04-23;COGN3;0;0,730;27;091742933;28765155;1;2021-04-23;91
2021-04-23;RENT3;0;0,150;5159;091749996;28765115;1;2021-04-23;92
2021-04-23;BRFS3;0;0,150;20754;091750918;28765112;1;2021-04-23;92
2021-04-23;CCRO3;0;0,150;1670;091802326;28765114;1;2021-04-23;92
2021-04-23;GOAU4;0;0,150;6046;091812342;28765116;1;2021-04-23;92
2021-04-23;ITUB4;0;0,150;20666;091822452;28765117;1;2021-04-23;92
2021-04-23;CPLE6;0;0,150;22042;091833391;28765118;1;2021-04-23;92
2021-04-23;ENBR3;0;0,150;2100;091840329;28765119;1;2021-04-23;92
2021-04-23;SANB11;0;0,150;2730;091850392;28765120;1;2021-04-23;92
2021-04-23;WEGE3;0;0,150;17880;091851345;28765124;1;2021-04-23;92
2021-04-23;TAEE11;0;0,150;1900;091901143;28765122;1;2021-04-23;92
2021-04-23;ASAI3;0;5,800;1;091903330;28765156;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;36;091906784;28765157;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;100;091906815;28765158;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;4800;091907456;28765161;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;5;091907471;28765163;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;76;091907612;28765159;1;2021-04-23;91
2021-04-23;B3SA3;0;0,060;4;091907612;28765160;1;2021-04-23;91
2021-04-23;B3SA3;0;0,060;2;091907612;28765162;1;2021-04-23;91
2021-04-23;AALR3;0;2,460;4;091907846;28765165;1;2021-04-23;91
2021-04-23;BBDC4;0;1,140;2;091908471;28765167;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;139;091908518;28765166;1;2021-04-23;91
2021-04-23;BRDT3;0;0,170;1;091908550;28765168;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;2;091908596;28765169;1;2021-04-23;91
2021-04-23;ABEV3;0;0,100;300;091908628;28765164;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;30;091908831;28765175;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;1;091908846;28765173;1;2021-04-23;91
2021-04-23;BIOM3;0;2,000;32;091908878;28765176;1;2021-04-23;91
2021-04-23;BRDT3;0;0,170;7364;091908909;28765174;1;2021-04-23;91
2021-04-23;CCRO3;0;4,060;2;091909487;28765178;1;2021-04-23;91
2021-04-23;FHER3;0;7,350;1;091909487;28765177;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;8;091909534;28765170;1;2021-04-23;91
2021-04-23;BCFF11;0;4,820;9;091909550;28765172;1;2021-04-23;91
2021-04-23;BBDC4;0;1,140;33;091909597;28765171;1;2021-04-23;91
2021-04-23;ETER3;0;6,290;5;091909847;28765180;1;2021-04-23;91
2021-04-23;COGN3;0;0,730;4;091909878;28765179;1;2021-04-23;91
2021-04-23;ETER3;0;6,290;10;091909909;28765181;1;2021-04-23;91
2021-04-23;USIM5;0;0,150;2000;091910472;28765123;1;2021-04-23;92
2021-04-23;ETER3;0;6,290;1;091910503;28765183;1;2021-04-23;91
2021-04-23;CPLE6;0;28,700;1;091910534;28765182;1;2021-04-23;91
2021-04-23;ALZR11;0;5,000;94;091910862;28765186;1;2021-04-23;91
2021-04-23;ALZR11;0;5,000;14;091910894;28765185;1;2021-04-23;91
2021-04-23;CPLE6;0;28,700;700;091910925;28765184;1;2021-04-23;91
2021-04-23;KNRI11;0;5,910;1;091911519;28765187;1;2021-04-23;91
2021-04-23;HFOF11;0;5,020;13;091911534;28765188;1;2021-04-23;91
2021-04-23;KNRI11;0;5,910;1;091911894;28765190;1;2021-04-23;91
2021-04-23;LAME3;0;0,500;5;091911925;28765189;1;2021-04-23;91
2021-04-23;CSAN3;0;2,250;2;091911940;28765192;1;2021-04-23;91
2021-04-23;CSAN3;0;2,250;3;091911972;28765191;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;3;091912675;28765197;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;3;091912878;28765195;1;2021-04-23;91
2021-04-23;HGTX3;0;2,060;3000;091912909;28765194;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;30;091912987;28765196;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;25;091913019;28765193;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;24;091913066;28765211;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;200;091913112;28765214;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;100;091913191;28765215;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;88;091913237;28765212;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;50;091913284;28765213;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;25;091913581;28765199;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;9;091913628;28765201;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;200;091913675;28765200;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;20;091913706;28765202;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;9;091913769;28765198;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;76;091913988;28765217;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;10;091914034;28765216;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;100;091914081;28765221;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;14;091914113;28765219;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;5;091914159;28765218;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;10;091914597;28765206;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;149;091914644;28765204;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;10;091914691;28765205;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;501;091914831;28765203;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;800;091914925;28765207;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;1;091914988;28765220;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;24;091915034;28765223;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;300;091915066;28765225;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;4;091915113;28765222;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;16;091915144;28765224;1;2021-04-23;91
2021-04-23;ALSO3;0;1,740;1;091915597;28765209;1;2021-04-23;91
2021-04-23;CASH3;0;3,470;100;091915644;28765242;1;2021-04-23;91
2021-04-23;BRML3;0;0,110;1;091915675;28765208;1;2021-04-23;91
2021-04-23;BBAS3;0;0,290;14;091915785;28765227;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;45;091915816;28765210;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;45;091916003;28765229;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;92;091916050;28765231;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;7;091916097;28765228;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;50;091916128;28765226;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;73;091916144;28765230;1;2021-04-23;91
2021-04-23;CIEL3;0;1,430;5;091916597;28765248;1;2021-04-23;91
2021-04-23;CMIG4;0;0,080;98;091916628;28765253;1;2021-04-23;91
2021-04-23;HCTR11;0;5,000;40;091916660;28765254;1;2021-04-23;91
2021-04-23;BRKM5;0;1,010;100;091916706;28765247;1;2021-04-23;91
2021-04-23;BRAP4;0;0,080;61;091916785;28765243;1;2021-04-23;91
2021-04-23;BIDI11;0;1,550;154;091917019;28765235;1;2021-04-23;91
2021-04-23;BRML3;0;0,110;3;091917050;28765234;1;2021-04-23;91
2021-04-23;BRML3;0;0,110;1776;091917082;28765237;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;45;091917097;28765233;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;1;091917128;28765232;1;2021-04-23;91
2021-04-23;BPAN4;0;2,090;2;091918066;28765241;1;2021-04-23;91
2021-04-23;BBDC3;0;0,310;2;091918097;28765240;1;2021-04-23;91
2021-04-23;BBAS3;0;0,290;100;091918113;28765239;1;2021-04-23;91
2021-04-23;BBAS3;0;0,290;1;091918160;28765238;1;2021-04-23;91
2021-04-23;BOVA11;0;0,980;1;091918207;28765236;1;2021-04-23;91
2021-04-23;JALL3;0;6,530;30;091918675;28765262;1;2021-04-23;91
2021-04-23;ITUB4;0;0,040;1;091918738;28765263;1;2021-04-23;91
2021-04-23;CIEL3;0;1,430;2;091919113;28765250;1;2021-04-23;91
2021-04-23;EZTC3;0;0,230;4000;091919191;28765246;1;2021-04-23;91
2021-04-23;BRPR3;0;0,940;3;091919222;28765244;1;2021-04-23;91
2021-04-23;BRKM5;0;1,010;20;091919269;28765249;1;2021-04-23;91
2021-04-23;CAML3;0;0,980;7;091919285;28765245;1;2021-04-23;91
2021-04-23;GNDI3;0;0,190;14;091920176;28765252;1;2021-04-23;91
2021-04-23;GOAU4;0;0,150;1;091920207;28765256;1;2021-04-23;91
2021-04-23;HCTR11;0;5,000;13;091920222;28765255;1;2021-04-23;91
2021-04-23;GOAU4;0;0,150;3;091920269;28765258;1;2021-04-23;91
2021-04-23;BRFS3;0;0,090;8;091920316;28765251;1;2021-04-23;91
2021-04-23;GGBR4;0;0,510;159;091921191;28765264;1;2021-04-23;91
2021-04-23;GOLD11;0;5,980;1;091921238;28765261;1;2021-04-23;91
2021-04-23;HCTR11;0;5,000;1;091921254;28765257;1;2021-04-23;91
2021-04-23;ITUB4;0;0,040;9;091921316;28765260;1;2021-04-23;91
2021-04-23;HCTR11;0;5,000;10;091921332;28765259;1;2021-04-23;91
2021-04-23;GGBR4;0;0,510;500;091921676;28765269;1;2021-04-23;91
2021-04-23;ECOR3;0;0,320;20;091921707;28765270;1;2021-04-23;91
2021-04-23;GGBR4;0;0,510;900;091921754;28765267;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;3;091921769;28765268;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;3;091921973;28765266;1;2021-04-23;91
2021-04-23;CPTS11;0;3,940;2;091922238;28765282;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;1;091922285;28765281;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;6;091922332;28765284;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;21;091922363;28765283;1;2021-04-23;91
2021-04-23;GGBR4;0;0,510;100;091922410;28765265;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;25;091923051;28765271;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;1;091923098;28765272;1;2021-04-23;91
2021-04-23;CPTS11;0;3,940;3;091923129;28765274;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;10;091923160;28765275;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;115;091923191;28765273;1;2021-04-23;91
2021-04-23;ITSA3;0;0,880;2;091923270;28765293;1;2021-04-23;91
2021-04-23;MXRF11;0;6,000;48;091923316;28765286;1;2021-04-23;91
2021-04-23;SBSP3;0;0,310;365;091923363;28765292;1;2021-04-23;91
2021-04-23;HGCR11;0;0,300;95;091923395;28765294;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;1;091923410;28765285;1;2021-04-23;91
2021-04-23;CPTS11;0;3,940;4;091923691;28765276;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;4;091923723;28765278;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;1;091923738;28765279;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;6;091923770;28765280;1;2021-04-23;91
2021-04-23;ITSA4;0;0,170;1;091923801;28765277;1;2021-04-23;91
2021-04-23;XPML11;0;3,640;2;091924301;28765301;1;2021-04-23;91
2021-04-23;XPLG11;0;2,010;6;091924348;28765302;1;2021-04-23;91
2021-04-23;PCAR3;0;4,660;1;091924817;28765290;1;2021-04-23;91
2021-04-23;SBSP3;0;0,310;4;091924848;28765291;1;2021-04-23;91
2021-04-23;LCAM3;0;1,100;23;091924863;28765287;1;2021-04-23;91
2021-04-23;ITSA3;0;0,880;1;091924895;28765288;1;2021-04-23;91
2021-04-23;SBSP3;0;0,150;3300;091924895;28765121;1;2021-04-23;92
2021-04-23;SBSP3;0;0,310;2000;091924926;28765289;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;9;091924957;28765310;1;2021-04-23;91
2021-04-23;MULT3;0;1,340;2000;091924988;28765308;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;7000;091925035;28765309;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;2;091925317;28765311;1;2021-04-23;91
2021-04-23;XPLG11;0;2,010;18;091925723;28765298;1;2021-04-23;91
2021-04-23;VALE3;0;0,040;100;091925785;28765297;1;2021-04-23;91
2021-04-23;GOLL4;0;7,930;435;091925817;28765295;1;2021-04-23;91
2021-04-23;VALE3;0;0,040;1;091925863;28765299;1;2021-04-23;91
2021-04-23;ITSA3;0;0,880;3;091925910;28765296;1;2021-04-23;91
2021-04-23;EMBR3;0;9,960;200;091926379;28765320;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;30;091926410;28765322;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;207;091926426;28765319;1;2021-04-23;91
2021-04-23;LREN3;0;0,460;100;091926473;28765321;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;1;091926770;28765306;1;2021-04-23;91
2021-04-23;VALE3;0;0,040;2;091926801;28765300;1;2021-04-23;91
2021-04-23;LOGN3;0;0,600;1;091926817;28765305;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;2;091926848;28765304;1;2021-04-23;91
2021-04-23;BMGB4;0;8,850;110;091926864;28765303;1;2021-04-23;91
2021-04-23;MEAL3;0;3,340;1;091926895;28765336;1;2021-04-23;91
2021-04-23;MRVE3;0;0,340;1599;091926926;28765335;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;30;091926973;28765340;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;150;091927004;28765339;1;2021-04-23;91
2021-04-23;CVCB3;0;3,260;25;091927020;28765337;1;2021-04-23;91
2021-04-23;MULT3;0;1,340;100;091927817;28765314;1;2021-04-23;91
2021-04-23;LAME4;0;0,270;1;091927832;28765312;1;2021-04-23;91
2021-04-23;EMBR3;0;9,960;100;091927848;28765316;1;2021-04-23;91
2021-04-23;MRFG3;0;0,130;29;091927879;28765307;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;14100;091927926;28765313;1;2021-04-23;91
2021-04-23;JHSF3;0;1,270;69;091927957;28765343;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;10;091927989;28765338;1;2021-04-23;91
2021-04-23;HGLG11;0;2,020;7;091928067;28765344;1;2021-04-23;91
2021-04-23;LREN3;0;0,460;2;091928848;28765325;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;1;091928879;28765323;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;1;091928942;28765318;1;2021-04-23;91
2021-04-23;MULT3;0;1,340;1000;091929004;28765317;1;2021-04-23;91
2021-04-23;ENBR3;0;0,270;1;091929036;28765315;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;29;091929082;28765354;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;200;091929098;28765356;1;2021-04-23;91
2021-04-23;SQIA3;0;6,160;1;091929129;28765353;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;100;091929145;28765352;1;2021-04-23;91
2021-04-23;SQIA3;0;6,160;10;091929176;28765355;1;2021-04-23;91
2021-04-23;TCSA3;0;7,710;100;091929864;28765327;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;1600;091929895;28765326;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;3;091929926;28765328;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;200;091930083;28765329;1;2021-04-23;91
2021-04-23;MRVE3;0;0,340;7;091930114;28765324;1;2021-04-23;91
2021-04-23;STBP3;0;5,710;8100;091930161;28765376;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;20;091930176;28765377;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;7;091930301;28765378;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;62;091930333;28765375;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;1071;091930364;28765380;1;2021-04-23;91
2021-04-23;CSNA3;0;0,080;32;091930880;28765330;1;2021-04-23;91
2021-04-23;CVCB3;0;3,260;8;091930911;28765333;1;2021-04-23;91
2021-04-23;MRVE3;0;0,340;1;091930926;28765332;1;2021-04-23;91
2021-04-23;CVCB3;0;3,260;1;091930973;28765334;1;2021-04-23;91
2021-04-23;MRVE3;0;0,340;1;091931005;28765331;1;2021-04-23;91
2021-04-23;VVAR3;0;0,160;7;091931067;28765385;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;3;091931098;28765383;1;2021-04-23;91
2021-04-23;PETR4;0;0,050;1;091931145;28765386;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;15;091931223;28765384;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;2;091931286;28765382;1;2021-04-23;91
2021-04-23;PETR4;0;0,050;1;091931364;28765388;1;2021-04-23;91
2021-04-23;TAEE11;0;3,920;100;091931411;28765390;1;2021-04-23;91
2021-04-23;PETR4;0;0,050;1;091931458;28765391;1;2021-04-23;91
2021-04-23;VIVA3;0;0,430;222;091931489;28765389;1;2021-04-23;91
2021-04-23;SIMH3;0;2,200;100;091932067;28765342;1;2021-04-23;91
2021-04-23;DMMO3;0;21,650;1;091932442;28765348;1;2021-04-23;91
2021-04-23;HGLG11;0;2,020;3;091932489;28765346;1;2021-04-23;91
2021-04-23;IRBR3;0;3,340;20364;091932520;28765341;1;2021-04-23;91
2021-04-23;SBFG3;0;4,700;1;091932552;28765345;1;2021-04-23;91
2021-04-23;VILG11;0;5,000;1;091932583;28765395;1;2021-04-23;91
2021-04-23;PETR4;0;0,050;8;091932645;28765387;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;2;091932723;28765396;1;2021-04-23;91
2021-04-23;VILG11;0;5,000;1;091932755;28765397;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;1;091932786;28765398;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;1;091932817;28765399;1;2021-04-23;91
2021-04-23;HGLG11;0;2,020;1;091933005;28765349;1;2021-04-23;91
2021-04-23;SQIA3;0;6,160;1;091933036;28765350;1;2021-04-23;91
2021-04-23;SQIA3;0;6,160;2;091933067;28765347;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;40;091933098;28765358;1;2021-04-23;91
2021-04-23;SQIA3;0;6,160;500;091933130;28765351;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;4;091933177;28765404;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;11;091933192;28765406;1;2021-04-23;91
2021-04-23;USIM3;0;5,750;25;091933208;28765405;1;2021-04-23;91
2021-04-23;TECN3;0;6,300;1;091933395;28765407;1;2021-04-23;91
2021-04-23;USIM3;0;5,750;6;091933427;28765408;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;2;091934052;28765360;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;22;091934083;28765361;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;100;091934099;28765362;1;2021-04-23;91
2021-04-23;CSMG3;0;0,670;1;091934145;28765359;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;2;091934177;28765357;1;2021-04-23;91
2021-04-23;WIZS3;0;2,790;7;091934255;28765410;1;2021-04-23;91
2021-04-23;WIZS3;0;2,790;1;091934442;28765411;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;1;091935067;28765364;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;1;091935099;28765367;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;96;091935130;28765366;1;2021-04-23;91
2021-04-23;MGLU3;0;0,200;1;091935161;28765365;1;2021-04-23;91
2021-04-23;OIBR3;0;1,000;2;091935224;28765363;1;2021-04-23;91
2021-04-23;WEGE3;0;0,180;1;091935302;28765413;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;14;091936146;28765369;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;24;091936177;28765368;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;100;091936208;28765371;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;100;091936271;28765370;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;2;091936286;28765372;1;2021-04-23;91
2021-04-23;STBP3;0;5,710;2;091937208;28765381;1;2021-04-23;91
2021-04-23;SANB11;0;2,510;6;091937255;28765379;1;2021-04-23;91
2021-04-23;STBP3;0;5,710;200;091937271;28765374;1;2021-04-23;91
2021-04-23;OIBR4;0;4,000;3;091937302;28765373;1;2021-04-23;91
2021-04-23;ENEV3;0;0,890;17;091937333;28765392;1;2021-04-23;91
2021-04-23;VISC11;0;2,120;18;091938193;28765400;1;2021-04-23;91
2021-04-23;VVAR3;0;0,160;340;091938208;28765393;1;2021-04-23;91
2021-04-23;PETR4;0;0,050;100;091938255;28765394;1;2021-04-23;91
2021-04-23;PETR3;0;0,040;800;091938286;28765402;1;2021-04-23;91
2021-04-23;SULA11;0;0,240;4999;091938318;28765401;1;2021-04-23;91
2021-04-23;TECN3;0;6,300;100;091939224;28765409;1;2021-04-23;91
2021-04-23;VILG11;0;5,000;5;091939224;28765403;1;2021-04-23;91
2021-04-23;WEGE3;0;0,180;1;091939286;28765412;1;2021-04-23;91
2021-04-23;USIM5;0;0,220;100;092051542;28765414;1;2021-04-23;91
2021-04-23;QUAL3;0;0,200;1;092052605;28765415;1;2021-04-23;91
2021-04-23;AMAR3;0;9,000;15200;092151922;28765416;1;2021-04-23;91
2021-04-23;GGBR3;0;1,550;1645;092226550;28765417;1;2021-04-23;91
2021-04-23;BBDC4;0;1,930;40643;092441937;28765419;1;2021-04-23;92
2021-04-23;BBAS3;0;0,070;2000;092448531;28765420;1;2021-04-23;92
2021-04-23;AERI3;0;1,980;10000;092936429;28765425;1;2021-04-23;91
